province,date,year_month,co2_tonnes,source_file
Heilongjiang,2019-05-01,2019-05,15413604.540000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-06-01,2019-06,15296761.560000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-07-01,2019-07,15704829.350000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-08-01,2019-08,15051394.260000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-09-01,2019-09,14713638.100000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-10-01,2019-10,16244245.490000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-11-01,2019-11,18775994.460000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2019-12-01,2019-12,21080014.040000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-01-01,2020-01,17131853.180000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-02-01,2020-02,15846344.810000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-03-01,2020-03,16316368.410000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-04-01,2020-04,15475862.550000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-05-01,2020-05,14655263.440000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-06-01,2020-06,14527822.220000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-07-01,2020-07,15535167.760000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-08-01,2020-08,15396327.840000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-09-01,2020-09,14956974.900000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-10-01,2020-10,17374431.100000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-11-01,2020-11,18654463.110000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2020-12-01,2020-12,21001099.960000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-01-01,2021-01,18369153.890000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-02-01,2021-02,14273572.260000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-03-01,2021-03,15775943.770000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-04-01,2021-04,14451674.300000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-05-01,2021-05,14313327.940000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-06-01,2021-06,14701077.210000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-07-01,2021-07,14253781.910000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-08-01,2021-08,14190799.470000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-09-01,2021-09,14135028.220000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-10-01,2021-10,15091824.220000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-11-01,2021-11,17391374.110000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2021-12-01,2021-12,18970190.970000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-01-01,2022-01,20714098.220000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-02-01,2022-02,17171048.110000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-03-01,2022-03,16802759.230000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-04-01,2022-04,14004677.345000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-05-01,2022-05,13685139.180000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-06-01,2022-06,13897374.730000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-07-01,2022-07,14215714.130000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-08-01,2022-08,14272985.110000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-09-01,2022-09,13732967.240000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-10-01,2022-10,15855008.430000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-11-01,2022-11,17603841.120000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2022-12-01,2022-12,20464364.190000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-01-01,2023-01,19074586.790000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-02-01,2023-02,17361705.560000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-03-01,2023-03,16783029.640000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-04-01,2023-04,15098748.460000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-05-01,2023-05,14570431.910000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-06-01,2023-06,14326996.650000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-07-01,2023-07,14707912.040000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-08-01,2023-08,15242198.800000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-09-01,2023-09,14673188.160000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-10-01,2023-10,15492117.300000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-11-01,2023-11,18346126.920000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2023-12-01,2023-12,20883757.230000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-01-01,2024-01,20045278.000000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-02-01,2024-02,17274895.450000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-03-01,2024-03,17327410.550000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-04-01,2024-04,14476212.930000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-05-01,2024-05,13882998.620000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-06-01,2024-06,14166689.070000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-07-01,2024-07,15209548.460000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-08-01,2024-08,14888343.020000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-09-01,2024-09,13823247.070000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-10-01,2024-10,15427719.330000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-11-01,2024-11,16518297.530000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2024-12-01,2024-12,19728263.060000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-01-01,2025-01,19405914.050000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-02-01,2025-02,18215316.760000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-03-01,2025-03,17571630.540000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-04-01,2025-04,14419324.640000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-05-01,2025-05,13799571.950000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-06-01,2025-06,14657045.900000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-07-01,2025-07,14847658.380000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-08-01,2025-08,15200301.360000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-09-01,2025-09,10651624.490000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-10-01,2025-10,12092745.480000,carbonmonitor-china_datas_2026-04-11.csv
Heilongjiang,2025-11-01,2025-11,13918650.010000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-01-01,2019-01,46173432.600000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-02-01,2019-02,36428108.380000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-03-01,2019-03,38998827.770000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-04-01,2019-04,38820609.960000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-05-01,2019-05,41333377.440000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-06-01,2019-06,42393921.890000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-07-01,2019-07,48937009.330000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-08-01,2019-08,46962222.890000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-09-01,2019-09,41409624.520000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-10-01,2019-10,36860969.820000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-11-01,2019-11,41546263.600000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2019-12-01,2019-12,45432270.500000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-01-01,2020-01,35112357.660000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-02-01,2020-02,34482890.090000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-03-01,2020-03,35986675.990000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-04-01,2020-04,38790772.610000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-05-01,2020-05,42331881.970000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-06-01,2020-06,42189315.030000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-07-01,2020-07,44428390.590000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-08-01,2020-08,47675135.920000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-09-01,2020-09,44405613.040000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-10-01,2020-10,41232244.620000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-11-01,2020-11,44759334.670000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2020-12-01,2020-12,48848257.170000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-01-01,2021-01,39297925.570000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-02-01,2021-02,29482896.760000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-03-01,2021-03,38330700.770000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-04-01,2021-04,37905458.360000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-05-01,2021-05,36916967.310000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-06-01,2021-06,38422031.290000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-07-01,2021-07,36602090.070000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-08-01,2021-08,35161834.890000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-09-01,2021-09,32392249.250000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-10-01,2021-10,32637013.720000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-11-01,2021-11,33852169.640000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2021-12-01,2021-12,39811311.300000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-01-01,2022-01,48760274.440000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-02-01,2022-02,36366333.390000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-03-01,2022-03,39579648.430000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-04-01,2022-04,38454366.110000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-05-01,2022-05,37403080.480000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-06-01,2022-06,43922423.040000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-07-01,2022-07,43942559.350000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-08-01,2022-08,46411249.000000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-09-01,2022-09,39893983.800000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-10-01,2022-10,36843607.280000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-11-01,2022-11,34461354.910000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2022-12-01,2022-12,42881614.160000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-01-01,2023-01,45668812.290000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-02-01,2023-02,39351663.820000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-03-01,2023-03,40224586.690000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-04-01,2023-04,36185834.320000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-05-01,2023-05,36645696.810000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-06-01,2023-06,39488919.500000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-07-01,2023-07,44489939.360000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-08-01,2023-08,42702146.530000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-09-01,2023-09,38351125.250000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-10-01,2023-10,32657249.970000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-11-01,2023-11,35441961.170000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2023-12-01,2023-12,41610891.530000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-01-01,2024-01,44054621.980000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-02-01,2024-02,37537826.850000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-03-01,2024-03,39356290.910000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-04-01,2024-04,35155212.960000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-05-01,2024-05,37429225.570000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-06-01,2024-06,39493283.550000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-07-01,2024-07,39530674.330000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-08-01,2024-08,43716525.140000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-09-01,2024-09,37896110.870000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-10-01,2024-10,35382996.860000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-11-01,2024-11,35757246.350000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2024-12-01,2024-12,40909416.140000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-01-01,2025-01,38740815.420000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-02-01,2025-02,37576968.680000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-03-01,2025-03,37811807.450000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-04-01,2025-04,34175942.360000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-05-01,2025-05,35255286.480000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-06-01,2025-06,37633766.040000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-07-01,2025-07,45349687.900000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-08-01,2025-08,44967020.750000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-09-01,2025-09,31325304.480000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-10-01,2025-10,30136437.170000,carbonmonitor-china_datas_2026-04-11.csv
Henan,2025-11-01,2025-11,30422756.760000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-01-01,2019-01,39433073.940000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-02-01,2019-02,30484186.630000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-03-01,2019-03,40237223.710000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-04-01,2019-04,40843561.610000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-05-01,2019-05,45350838.520000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-06-01,2019-06,44839958.370000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-07-01,2019-07,47093691.600000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-08-01,2019-08,48257424.650000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-09-01,2019-09,46531676.790000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-10-01,2019-10,37776798.810000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-11-01,2019-11,43323834.200000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2019-12-01,2019-12,48468589.820000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-01-01,2020-01,27723234.910000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-02-01,2020-02,25625460.275000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-03-01,2020-03,26214068.080000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-04-01,2020-04,42987560.240000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-05-01,2020-05,50574659.040000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-06-01,2020-06,48070031.860000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-07-01,2020-07,47209833.940000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-08-01,2020-08,52091926.560000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-09-01,2020-09,48867009.620000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-10-01,2020-10,45037382.280000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-11-01,2020-11,49864552.420000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2020-12-01,2020-12,54922617.950000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-01-01,2021-01,39740518.810000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-02-01,2021-02,27320995.800000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-03-01,2021-03,42878636.430000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-04-01,2021-04,45815681.210000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-05-01,2021-05,46752357.450000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-06-01,2021-06,47366996.050000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-07-01,2021-07,42680792.240000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-08-01,2021-08,42010073.780000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-09-01,2021-09,40947421.890000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-10-01,2021-10,38960017.160000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-11-01,2021-11,39728501.290000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2021-12-01,2021-12,44200494.000000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-01-01,2022-01,46584340.510000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-02-01,2022-02,32313521.090000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-03-01,2022-03,43684188.670000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-04-01,2022-04,42149214.360000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-05-01,2022-05,43018161.140000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-06-01,2022-06,47518086.790000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-07-01,2022-07,49435445.730000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-08-01,2022-08,50832384.900000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-09-01,2022-09,49438853.650000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-10-01,2022-10,48919522.310000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-11-01,2022-11,47542053.330000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2022-12-01,2022-12,49979743.870000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-01-01,2023-01,42989532.150000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-02-01,2023-02,33728588.520000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-03-01,2023-03,47405564.760000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-04-01,2023-04,45028528.530000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-05-01,2023-05,44595142.330000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-06-01,2023-06,44251792.770000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-07-01,2023-07,46744227.820000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-08-01,2023-08,47170848.670000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-09-01,2023-09,45543741.410000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-10-01,2023-10,43144689.550000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-11-01,2023-11,44319971.120000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2023-12-01,2023-12,44914375.260000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-01-01,2024-01,39231620.630000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-02-01,2024-02,33668145.770000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-03-01,2024-03,43755788.520000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-04-01,2024-04,40846681.450000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-05-01,2024-05,43250301.820000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-06-01,2024-06,44126102.190000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-07-01,2024-07,40929268.820000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-08-01,2024-08,44809058.370000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-09-01,2024-09,46242677.250000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-10-01,2024-10,45188460.600000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-11-01,2024-11,43585388.270000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2024-12-01,2024-12,47582201.960000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2025-01-01,2025-01,33861839.640000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2025-02-01,2025-02,32935229.630000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2025-03-01,2025-03,43278622.100000,carbonmonitor-china_datas_2026-04-11.csv
Hubei,2025-04-01,2025-04,41954514.080000,carbonmonitor-china_datas_2026-04-11.csv
